Date,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,Day-of-Week,Day-Ahead-LMP-price
10/2/2021,,,,,,,,,,,7,40.78
10/2/2021,,,,,,,,,,,7,38.54
10/2/2021,,,,,,,,,,,7,39.4
10/2/2021,,,,,,,,,,,7,39.48
10/2/2021,,,,,,,,,,,7,39.9
10/2/2021,,,,,,,,,,,7,40.16
10/2/2021,,,,,,,,,,,7,43.12
10/2/2021,,,,,,,,,,,7,44.49
10/2/2021,,,,,,,,,,,7,44.06
10/2/2021,,,,,,,,,,,7,45.08
10/2/2021,,,,,,,,,,,7,42.35
10/2/2021,,,,,,,,,,,7,42.31
10/2/2021,,,,,,,,,,,7,43.02
10/2/2021,,,,,,,,,,,7,41.84
10/2/2021,,,,,,,,,,,7,43.88
10/2/2021,,,,,,,,,,,7,46.54
10/2/2021,,,,,,,,,,,7,65.35
10/2/2021,,,,,,,,,,,7,64.99
10/2/2021,,,,,,,,,,,7,61.25
10/2/2021,,,,,,,,,,,7,56.93
10/2/2021,,,,,,,,,,,7,46.37
10/2/2021,,,,,,,,,,,7,51.93
10/2/2021,,,,,,,,,,,7,44.58
10/3/2021,,,,,,,,,,,1,39.58
10/3/2021,,,,,,,,,,,1,37.95
10/3/2021,,,,,,,,,,,1,35.84
10/3/2021,,,,,,,,,,,1,37.14
10/3/2021,,,,,,,,,,,1,35.53
10/3/2021,,,,,,,,,,,1,37.59
10/3/2021,,,,,,,,,,,1,36.25
10/3/2021,,,,,,,,,,,1,36.29
10/3/2021,,,,,,,,,,,1,39.94
10/3/2021,,,,,,,,,,,1,42.24
10/3/2021,,,,,,,,,,,1,42.01
10/3/2021,,,,,,,,,,,1,41.91
10/3/2021,,,,,,,,,,,1,39.45
10/3/2021,,,,,,,,,,,1,43.92
10/3/2021,,,,,,,,,,,1,43.87
10/3/2021,,,,,,,,,,,1,48.57
10/3/2021,,,,,,,,,,,1,55.17
10/3/2021,,,,,,,,,,,1,70.1
10/3/2021,,,,,,,,,,,1,69.48
10/3/2021,,,,,,,,,,,1,69.67
10/3/2021,,,,,,,,,,,1,54.87
10/3/2021,,,,,,,,,,,1,47
10/3/2021,,,,,,,,,,,1,51.3
10/3/2021,,,,,,,,,,,1,46.15
10/4/2021,,,,,,,,,,,2,46.23
10/4/2021,,,,,,,,,,,2,43.07
10/4/2021,,,,,,,,,,,2,41.77
10/4/2021,,,,,,,,,,,2,42.67
10/4/2021,,,,,,,,,,,2,40.22
10/4/2021,,,,,,,,,,,2,42.9
10/4/2021,,,,,,,,,,,2,47.92
10/4/2021,,,,,,,,,,,2,60.77
10/4/2021,,,,,,,,,,,2,60.02
10/4/2021,,,,,,,,,,,2,61.09
10/4/2021,,,,,,,,,,,2,70.07
10/4/2021,,,,,,,,,,,2,70.16
10/4/2021,,,,,,,,,,,2,70
10/4/2021,,,,,,,,,,,2,70.13
10/4/2021,,,,,,,,,,,2,69.76
10/4/2021,,,,,,,,,,,2,67.97
10/4/2021,,,,,,,,,,,2,72.21
10/4/2021,,,,,,,,,,,2,74.52
10/4/2021,,,,,,,,,,,2,79.39
10/4/2021,,,,,,,,,,,2,70.54
10/4/2021,,,,,,,,,,,2,59.26
10/4/2021,,,,,,,,,,,2,55.95
10/4/2021,,,,,,,,,,,2,52.09
10/4/2021,,,,,,,,,,,2,44.48
10/5/2021,,,,,,,,,,,3,45.61
10/5/2021,,,,,,,,,,,3,41.7
10/5/2021,,,,,,,,,,,3,43.64
10/5/2021,,,,,,,,,,,3,41.55
10/5/2021,,,,,,,,,,,3,41.82
10/5/2021,,,,,,,,,,,3,43.66
10/5/2021,,,,,,,,,,,3,53.28
10/5/2021,,,,,,,,,,,3,60.33
10/5/2021,,,,,,,,,,,3,71.29
10/5/2021,,,,,,,,,,,3,71.58
10/5/2021,,,,,,,,,,,3,71.32
10/5/2021,,,,,,,,,,,3,63.02
10/5/2021,,,,,,,,,,,3,61.07
10/5/2021,,,,,,,,,,,3,60.99
10/5/2021,,,,,,,,,,,3,60.95
10/5/2021,,,,,,,,,,,3,58.82
10/5/2021,,,,,,,,,,,3,62.96
10/5/2021,,,,,,,,,,,3,69.47
10/5/2021,,,,,,,,,,,3,77.75
10/5/2021,,,,,,,,,,,3,71.59
10/5/2021,,,,,,,,,,,3,58.86
10/5/2021,,,,,,,,,,,3,57.43
10/5/2021,,,,,,,,,,,3,51.76
10/5/2021,,,,,,,,,,,3,44.81
10/6/2021,,,,,,,,,,,4,47.92
10/6/2021,,,,,,,,,,,4,45.03
10/6/2021,,,,,,,,,,,4,43.83
10/6/2021,,,,,,,,,,,4,43.5
10/6/2021,,,,,,,,,,,4,43.71
10/6/2021,,,,,,,,,,,4,44.94
10/6/2021,,,,,,,,,,,4,58.98
10/6/2021,,,,,,,,,,,4,58.96
10/6/2021,,,,,,,,,,,4,58.67
10/6/2021,,,,,,,,,,,4,50.45
10/6/2021,,,,,,,,,,,4,48.84
10/6/2021,,,,,,,,,,,4,48.25
10/6/2021,,,,,,,,,,,4,48.18
10/6/2021,,,,,,,,,,,4,51.63
10/6/2021,,,,,,,,,,,4,51.62
10/6/2021,,,,,,,,,,,4,62.19
10/6/2021,,,,,,,,,,,4,69.61
10/6/2021,,,,,,,,,,,4,82.59
10/6/2021,,,,,,,,,,,4,85.31
10/6/2021,,,,,,,,,,,4,79.12
10/6/2021,,,,,,,,,,,4,65.79
10/6/2021,,,,,,,,,,,4,60.29
10/6/2021,,,,,,,,,,,4,58.53
10/6/2021,,,,,,,,,,,4,49.42
10/7/2021,,,,,,,,,,,5,48.29
10/7/2021,,,,,,,,,,,5,51.62
10/7/2021,,,,,,,,,,,5,50.52
10/7/2021,,,,,,,,,,,5,48.81
10/7/2021,,,,,,,,,,,5,52.47
10/7/2021,,,,,,,,,,,5,56.49
10/7/2021,,,,,,,,,,,5,65.07
10/7/2021,,,,,,,,,,,5,65.23
10/7/2021,,,,,,,,,,,5,69.81
10/7/2021,,,,,,,,,,,5,59.41
10/7/2021,,,,,,,,,,,5,56.79
10/7/2021,,,,,,,,,,,5,59.08
10/7/2021,,,,,,,,,,,5,59.73
10/7/2021,,,,,,,,,,,5,62.28
10/7/2021,,,,,,,,,,,5,62.91
10/7/2021,,,,,,,,,,,5,70.55
10/7/2021,,,,,,,,,,,5,77.18
10/7/2021,,,,,,,,,,,5,84.83
10/7/2021,,,,,,,,,,,5,91.4
10/7/2021,,,,,,,,,,,5,84.44
10/7/2021,,,,,,,,,,,5,78.35
10/7/2021,,,,,,,,,,,5,66
10/7/2021,,,,,,,,,,,5,56.64
10/7/2021,,,,,,,,,,,5,56.55
10/8/2021,,,,,,,,,,,6,46.05
10/8/2021,,,,,,,,,,,6,43.6
10/8/2021,,,,,,,,,,,6,42.07
10/8/2021,,,,,,,,,,,6,41.96
10/8/2021,,,,,,,,,,,6,42.78
10/8/2021,,,,,,,,,,,6,45.7
10/8/2021,,,,,,,,,,,6,54.97
10/8/2021,,,,,,,,,,,6,79.56
10/8/2021,,,,,,,,,,,6,67.44
10/8/2021,,,,,,,,,,,6,59.53
10/8/2021,,,,,,,,,,,6,60
10/8/2021,,,,,,,,,,,6,60.14
10/8/2021,,,,,,,,,,,6,61.08
10/8/2021,,,,,,,,,,,6,62.32
10/8/2021,,,,,,,,,,,6,60.27
10/8/2021,,,,,,,,,,,6,62.4
10/8/2021,,,,,,,,,,,6,70.26
10/8/2021,,,,,,,,,,,6,80.57
10/8/2021,,,,,,,,,,,6,83.36
10/8/2021,,,,,,,,,,,6,79.26
10/8/2021,,,,,,,,,,,6,61.01
10/8/2021,,,,,,,,,,,6,64.98
10/8/2021,,,,,,,,,,,6,51.88
10/8/2021,,,,,,,,,,,6,50.25
10/9/2021,,,,,,,,,,,7,47.38
10/9/2021,,,,,,,,,,,7,45.2
10/9/2021,,,,,,,,,,,7,46.32
10/9/2021,,,,,,,,,,,7,45.38
10/9/2021,,,,,,,,,,,7,45.43
10/9/2021,,,,,,,,,,,7,45.5
10/9/2021,,,,,,,,,,,7,46.23
10/9/2021,,,,,,,,,,,7,50.98
10/9/2021,,,,,,,,,,,7,59.25
10/9/2021,,,,,,,,,,,7,61.05
10/9/2021,,,,,,,,,,,7,63.88
10/9/2021,,,,,,,,,,,7,50.72
10/9/2021,,,,,,,,,,,7,46.32
10/9/2021,,,,,,,,,,,7,45.18
10/9/2021,,,,,,,,,,,7,43.82
10/9/2021,,,,,,,,,,,7,48.34
10/9/2021,,,,,,,,,,,7,52.34
10/9/2021,,,,,,,,,,,7,66.94
10/9/2021,,,,,,,,,,,7,77.25
10/9/2021,,,,,,,,,,,7,65.91
10/9/2021,,,,,,,,,,,7,56.24
10/9/2021,,,,,,,,,,,7,46.44
10/9/2021,,,,,,,,,,,7,53.26
10/9/2021,,,,,,,,,,,7,43.07
10/10/2021,,,,,,,,,,,1,42.7
10/10/2021,,,,,,,,,,,1,41.57
10/10/2021,,,,,,,,,,,1,40.57
10/10/2021,,,,,,,,,,,1,40.16
10/10/2021,,,,,,,,,,,1,39.45
10/10/2021,,,,,,,,,,,1,40.99
10/10/2021,,,,,,,,,,,1,39.6
10/10/2021,,,,,,,,,,,1,43.46
10/10/2021,,,,,,,,,,,1,44.31
10/10/2021,,,,,,,,,,,1,60.14
10/10/2021,,,,,,,,,,,1,51.61
10/10/2021,,,,,,,,,,,1,51.27
10/10/2021,,,,,,,,,,,1,47.65
10/10/2021,,,,,,,,,,,1,47.72
10/10/2021,,,,,,,,,,,1,45.67
10/10/2021,,,,,,,,,,,1,47.41
10/10/2021,,,,,,,,,,,1,54.45
10/10/2021,,,,,,,,,,,1,68.2
10/10/2021,,,,,,,,,,,1,72.27
10/10/2021,,,,,,,,,,,1,61.69
10/10/2021,,,,,,,,,,,1,55.18
10/10/2021,,,,,,,,,,,1,45.07
10/10/2021,,,,,,,,,,,1,45.87
10/10/2021,,,,,,,,,,,1,43.33
10/11/2021,,,,,,,,,,,2,44.43
10/11/2021,,,,,,,,,,,2,41.95
10/11/2021,,,,,,,,,,,2,41.2
10/11/2021,,,,,,,,,,,2,40.66
10/11/2021,,,,,,,,,,,2,41.26
10/11/2021,,,,,,,,,,,2,42.23
10/11/2021,,,,,,,,,,,2,43.25
10/11/2021,,,,,,,,,,,2,50.96
10/11/2021,,,,,,,,,,,2,55.53
10/11/2021,,,,,,,,,,,2,59.56
10/11/2021,,,,,,,,,,,2,62.36
10/11/2021,,,,,,,,,,,2,64.89
10/11/2021,,,,,,,,,,,2,65.66
10/11/2021,,,,,,,,,,,2,64.59
10/11/2021,,,,,,,,,,,2,65.65
10/11/2021,,,,,,,,,,,2,65.8
10/11/2021,,,,,,,,,,,2,70.01
10/11/2021,,,,,,,,,,,2,73.73
10/11/2021,,,,,,,,,,,2,84.94
10/11/2021,,,,,,,,,,,2,79.98
10/11/2021,,,,,,,,,,,2,70.51
10/11/2021,,,,,,,,,,,2,62.54
10/11/2021,,,,,,,,,,,2,50.64
10/11/2021,,,,,,,,,,,2,44.98
10/12/2021,,,,,,,,,,,3,45.12
10/12/2021,,,,,,,,,,,3,44.64
10/12/2021,,,,,,,,,,,3,43.32
10/12/2021,,,,,,,,,,,3,42.42
10/12/2021,,,,,,,,,,,3,44.59
10/12/2021,,,,,,,,,,,3,50.58
10/12/2021,,,,,,,,,,,3,57.75
10/12/2021,,,,,,,,,,,3,65.7
10/12/2021,,,,,,,,,,,3,68.43
10/12/2021,,,,,,,,,,,3,60.41
10/12/2021,,,,,,,,,,,3,56.34
10/12/2021,,,,,,,,,,,3,56.62
10/12/2021,,,,,,,,,,,3,58.19
10/12/2021,,,,,,,,,,,3,63.86
10/12/2021,,,,,,,,,,,3,63.31
10/12/2021,,,,,,,,,,,3,64.12
10/12/2021,,,,,,,,,,,3,76.59
10/12/2021,,,,,,,,,,,3,78.68
10/12/2021,,,,,,,,,,,3,88.26
10/12/2021,,,,,,,,,,,3,83.25
10/12/2021,,,,,,,,,,,3,69.23
10/12/2021,,,,,,,,,,,3,54.13
10/12/2021,,,,,,,,,,,3,54.23
10/12/2021,,,,,,,,,,,3,47.38
10/13/2021,,,,,,,,,,,4,46.9
10/13/2021,,,,,,,,,,,4,45.38
10/13/2021,,,,,,,,,,,4,43.65
10/13/2021,,,,,,,,,,,4,42.8
10/13/2021,,,,,,,,,,,4,45.94
10/13/2021,,,,,,,,,,,4,45.15
10/13/2021,,,,,,,,,,,4,52.77
10/13/2021,,,,,,,,,,,4,74.62
10/13/2021,,,,,,,,,,,4,59.11
10/13/2021,,,,,,,,,,,4,53.45
10/13/2021,,,,,,,,,,,4,55.73
10/13/2021,,,,,,,,,,,4,48.49
10/13/2021,,,,,,,,,,,4,47.38
10/13/2021,,,,,,,,,,,4,49.99
10/13/2021,,,,,,,,,,,4,55.34
10/13/2021,,,,,,,,,,,4,61.75
10/13/2021,,,,,,,,,,,4,69.34
10/13/2021,,,,,,,,,,,4,77.67
10/13/2021,,,,,,,,,,,4,87.57
10/13/2021,,,,,,,,,,,4,73.94
10/13/2021,,,,,,,,,,,4,62.13
10/13/2021,,,,,,,,,,,4,51.18
10/13/2021,,,,,,,,,,,4,50.09
10/13/2021,,,,,,,,,,,4,49.98
10/14/2021,,,,,,,,,,,5,95.87
10/14/2021,,,,,,,,,,,5,76.34
10/14/2021,,,,,,,,,,,5,64.09
10/14/2021,,,,,,,,,,,5,54.04
10/14/2021,,,,,,,,,,,5,58.08
10/14/2021,,,,,,,,,,,5,93.64
10/14/2021,,,,,,,,,,,5,73.92
10/14/2021,,,,,,,,,,,5,97.15
10/14/2021,,,,,,,,,,,5,84.01
10/14/2021,,,,,,,,,,,5,83.9
10/14/2021,,,,,,,,,,,5,75.05
10/14/2021,,,,,,,,,,,5,70.08
10/14/2021,,,,,,,,,,,5,68.3
10/14/2021,,,,,,,,,,,5,74.61
10/14/2021,,,,,,,,,,,5,86.39
10/14/2021,,,,,,,,,,,5,99.77
10/14/2021,,,,,,,,,,,5,101.1
10/14/2021,,,,,,,,,,,5,104.7
10/14/2021,,,,,,,,,,,5,117.84
10/14/2021,,,,,,,,,,,5,115.42
10/14/2021,,,,,,,,,,,5,99.42
10/14/2021,,,,,,,,,,,5,91.84
10/14/2021,,,,,,,,,,,5,69.55
10/14/2021,,,,,,,,,,,5,66.53
10/15/2021,,,,,,,,,,,6,58.95
10/15/2021,,,,,,,,,,,6,55.13
10/15/2021,,,,,,,,,,,6,53.7
10/15/2021,,,,,,,,,,,6,51.27
10/15/2021,,,,,,,,,,,6,51.3
10/15/2021,,,,,,,,,,,6,57.05
10/15/2021,,,,,,,,,,,6,73.46
10/15/2021,,,,,,,,,,,6,79.38
10/15/2021,,,,,,,,,,,6,81.34
10/15/2021,,,,,,,,,,,6,82.77
10/15/2021,,,,,,,,,,,6,78.31
10/15/2021,,,,,,,,,,,6,78.6
10/15/2021,,,,,,,,,,,6,80.96
10/15/2021,,,,,,,,,,,6,79.86
10/15/2021,,,,,,,,,,,6,79.69
10/15/2021,,,,,,,,,,,6,83.35
10/15/2021,,,,,,,,,,,6,96.48
10/15/2021,,,,,,,,,,,6,97.99
10/15/2021,,,,,,,,,,,6,98.09
10/15/2021,,,,,,,,,,,6,82.38
10/15/2021,,,,,,,,,,,6,78.86
10/15/2021,,,,,,,,,,,6,76.28
10/15/2021,,,,,,,,,,,6,75.87
10/15/2021,,,,,,,,,,,6,75.93
10/16/2021,,,,,,,,,,,7,80.75
10/16/2021,,,,,,,,,,,7,81.89
10/16/2021,,,,,,,,,,,7,75.7
10/16/2021,,,,,,,,,,,7,70.14
10/16/2021,,,,,,,,,,,7,69.96
10/16/2021,,,,,,,,,,,7,64.99
10/16/2021,,,,,,,,,,,7,62.2
10/16/2021,,,,,,,,,,,7,67.45
10/16/2021,,,,,,,,,,,7,77.3
10/16/2021,,,,,,,,,,,7,75.25
10/16/2021,,,,,,,,,,,7,73.91
10/16/2021,,,,,,,,,,,7,69.02
10/16/2021,,,,,,,,,,,7,65.98
10/16/2021,,,,,,,,,,,7,66.07
10/16/2021,,,,,,,,,,,7,63.24
10/16/2021,,,,,,,,,,,7,69.3
10/16/2021,,,,,,,,,,,7,70.07
10/16/2021,,,,,,,,,,,7,72.94
10/16/2021,,,,,,,,,,,7,95.01
10/16/2021,,,,,,,,,,,7,75.07
10/16/2021,,,,,,,,,,,7,72.35
10/16/2021,,,,,,,,,,,7,65.4
10/16/2021,,,,,,,,,,,7,60.26
10/16/2021,,,,,,,,,,,7,58.67
10/17/2021,,,,,,,,,,,1,51.75
10/17/2021,,,,,,,,,,,1,50.86
10/17/2021,,,,,,,,,,,1,43.36
10/17/2021,,,,,,,,,,,1,41.93
10/17/2021,,,,,,,,,,,1,42.04
10/17/2021,,,,,,,,,,,1,42.82
10/17/2021,,,,,,,,,,,1,44
10/17/2021,,,,,,,,,,,1,45.91
10/17/2021,,,,,,,,,,,1,47.26
10/17/2021,,,,,,,,,,,1,45.98
10/17/2021,,,,,,,,,,,1,42.38
10/17/2021,,,,,,,,,,,1,42.44
10/17/2021,,,,,,,,,,,1,41.22
10/17/2021,,,,,,,,,,,1,41.62
10/17/2021,,,,,,,,,,,1,42.02
10/17/2021,,,,,,,,,,,1,46.33
10/17/2021,,,,,,,,,,,1,47.05
10/17/2021,,,,,,,,,,,1,65.24
10/17/2021,,,,,,,,,,,1,78.3
10/17/2021,,,,,,,,,,,1,69.54
10/17/2021,,,,,,,,,,,1,53.08
10/17/2021,,,,,,,,,,,1,57.86
10/17/2021,,,,,,,,,,,1,61.53
10/17/2021,,,,,,,,,,,1,49.09
10/18/2021,,,,,,,,,,,2,43.46
10/18/2021,,,,,,,,,,,2,41.85
10/18/2021,,,,,,,,,,,2,40.47
10/18/2021,,,,,,,,,,,2,39.33
10/18/2021,,,,,,,,,,,2,37.16
10/18/2021,,,,,,,,,,,2,44.44
10/18/2021,,,,,,,,,,,2,65.29
10/18/2021,,,,,,,,,,,2,94.19
10/18/2021,,,,,,,,,,,2,82.26
10/18/2021,,,,,,,,,,,2,69.17
10/18/2021,,,,,,,,,,,2,62.94
10/18/2021,,,,,,,,,,,2,62.79
10/18/2021,,,,,,,,,,,2,49.26
10/18/2021,,,,,,,,,,,2,51.31
10/18/2021,,,,,,,,,,,2,51.87
10/18/2021,,,,,,,,,,,2,61.19
10/18/2021,,,,,,,,,,,2,67.19
10/18/2021,,,,,,,,,,,2,76.35
10/18/2021,,,,,,,,,,,2,96.64
10/18/2021,,,,,,,,,,,2,81.4
10/18/2021,,,,,,,,,,,2,65.15
10/18/2021,,,,,,,,,,,2,60.42
10/18/2021,,,,,,,,,,,2,62.58
10/18/2021,,,,,,,,,,,2,51.79
10/19/2021,,,,,,,,,,,3,42.69
10/19/2021,,,,,,,,,,,3,40.04
10/19/2021,,,,,,,,,,,3,39.29
10/19/2021,,,,,,,,,,,3,39.34
10/19/2021,,,,,,,,,,,3,38.73
10/19/2021,,,,,,,,,,,3,42.9
10/19/2021,,,,,,,,,,,3,56.27
10/19/2021,,,,,,,,,,,3,82.29
10/19/2021,,,,,,,,,,,3,69.21
10/19/2021,,,,,,,,,,,3,54.77
10/19/2021,,,,,,,,,,,3,54.16
10/19/2021,,,,,,,,,,,3,47.55
10/19/2021,,,,,,,,,,,3,42.81
10/19/2021,,,,,,,,,,,3,42.37
10/19/2021,,,,,,,,,,,3,43.17
10/19/2021,,,,,,,,,,,3,45.12
10/19/2021,,,,,,,,,,,3,51.72
10/19/2021,,,,,,,,,,,3,65.27
10/19/2021,,,,,,,,,,,3,84.08
10/19/2021,,,,,,,,,,,3,71.07
10/19/2021,,,,,,,,,,,3,57.33
10/19/2021,,,,,,,,,,,3,55.63
10/19/2021,,,,,,,,,,,3,53.25
10/19/2021,,,,,,,,,,,3,43.06
10/20/2021,,,,,,,,,,,4,38.58
10/20/2021,,,,,,,,,,,4,37.09
10/20/2021,,,,,,,,,,,4,34.81
10/20/2021,,,,,,,,,,,4,35.87
10/20/2021,,,,,,,,,,,4,34.52
10/20/2021,,,,,,,,,,,4,38.48
10/20/2021,,,,,,,,,,,4,49.62
10/20/2021,,,,,,,,,,,4,61.94
10/20/2021,,,,,,,,,,,4,56.37
10/20/2021,,,,,,,,,,,4,49.09
10/20/2021,,,,,,,,,,,4,47.82
10/20/2021,,,,,,,,,,,4,46.87
10/20/2021,,,,,,,,,,,4,50.15
10/20/2021,,,,,,,,,,,4,48.99
10/20/2021,,,,,,,,,,,4,51.34
10/20/2021,,,,,,,,,,,4,51.23
10/20/2021,,,,,,,,,,,4,58.62
10/20/2021,,,,,,,,,,,4,69.43
10/20/2021,,,,,,,,,,,4,81.25
10/20/2021,,,,,,,,,,,4,69.87
10/20/2021,,,,,,,,,,,4,54.41
10/20/2021,,,,,,,,,,,4,49.89
10/20/2021,,,,,,,,,,,4,49.69
10/20/2021,,,,,,,,,,,4,39.73
10/21/2021,,,,,,,,,,,5,37.86
10/21/2021,,,,,,,,,,,5,37.69
10/21/2021,,,,,,,,,,,5,35.62
10/21/2021,,,,,,,,,,,5,35.15
10/21/2021,,,,,,,,,,,5,37.22
10/21/2021,,,,,,,,,,,5,41.56
10/21/2021,,,,,,,,,,,5,53.79
10/21/2021,,,,,,,,,,,5,67.32
10/21/2021,,,,,,,,,,,5,63.77
10/21/2021,,,,,,,,,,,5,53.38
10/21/2021,,,,,,,,,,,5,51.27
10/21/2021,,,,,,,,,,,5,49.6
10/21/2021,,,,,,,,,,,5,49.03
10/21/2021,,,,,,,,,,,5,48.39
10/21/2021,,,,,,,,,,,5,54.08
10/21/2021,,,,,,,,,,,5,63.32
10/21/2021,,,,,,,,,,,5,66.43
10/21/2021,,,,,,,,,,,5,73.16
10/21/2021,,,,,,,,,,,5,83.96
10/21/2021,,,,,,,,,,,5,68.79
10/21/2021,,,,,,,,,,,5,54.78
10/21/2021,,,,,,,,,,,5,50.4
10/21/2021,,,,,,,,,,,5,45.02
10/21/2021,,,,,,,,,,,5,42.39
10/22/2021,,,,,,,,,,,6,43.56
10/22/2021,,,,,,,,,,,6,44.24
10/22/2021,,,,,,,,,,,6,43.89
10/22/2021,,,,,,,,,,,6,43.6
10/22/2021,,,,,,,,,,,6,44.23
10/22/2021,,,,,,,,,,,6,43.81
10/22/2021,,,,,,,,,,,6,53.45
10/22/2021,,,,,,,,,,,6,65.56
10/22/2021,,,,,,,,,,,6,60.79
10/22/2021,,,,,,,,,,,6,53.86
10/22/2021,,,,,,,,,,,6,54.91
10/22/2021,,,,,,,,,,,6,57.41
10/22/2021,,,,,,,,,,,6,54.85
10/22/2021,,,,,,,,,,,6,55.05
10/22/2021,,,,,,,,,,,6,54.86
10/22/2021,,,,,,,,,,,6,60.35
10/22/2021,,,,,,,,,,,6,58.74
10/22/2021,,,,,,,,,,,6,65.74
10/22/2021,,,,,,,,,,,6,65.47
10/22/2021,,,,,,,,,,,6,61.61
10/22/2021,,,,,,,,,,,6,55.77
10/22/2021,,,,,,,,,,,6,48.57
10/22/2021,,,,,,,,,,,6,49.18
10/22/2021,,,,,,,,,,,6,43.17
10/23/2021,,,,,,,,,,,7,43.43
10/23/2021,,,,,,,,,,,7,42.5
10/23/2021,,,,,,,,,,,7,40.74
10/23/2021,,,,,,,,,,,7,40.56
10/23/2021,,,,,,,,,,,7,40.93
10/23/2021,,,,,,,,,,,7,42.58
10/23/2021,,,,,,,,,,,7,43.48
10/23/2021,,,,,,,,,,,7,46.47
10/23/2021,,,,,,,,,,,7,57.63
10/23/2021,,,,,,,,,,,7,66.2
10/23/2021,,,,,,,,,,,7,56.35
10/23/2021,,,,,,,,,,,7,45.67
10/23/2021,,,,,,,,,,,7,44.47
10/23/2021,,,,,,,,,,,7,41.82
10/23/2021,,,,,,,,,,,7,41.75
10/23/2021,,,,,,,,,,,7,42.99
10/23/2021,,,,,,,,,,,7,50.35
10/23/2021,,,,,,,,,,,7,66.4
10/23/2021,,,,,,,,,,,7,71.66
10/23/2021,,,,,,,,,,,7,61.08
10/23/2021,,,,,,,,,,,7,57.42
10/23/2021,,,,,,,,,,,7,50.58
10/23/2021,,,,,,,,,,,7,44.14
10/23/2021,,,,,,,,,,,7,40.61
10/24/2021,,,,,,,,,,,1,42.33
10/24/2021,,,,,,,,,,,1,39.53
10/24/2021,,,,,,,,,,,1,40.22
10/24/2021,,,,,,,,,,,1,38.89
10/24/2021,,,,,,,,,,,1,39.22
10/24/2021,,,,,,,,,,,1,39.67
10/24/2021,,,,,,,,,,,1,40.26
10/24/2021,,,,,,,,,,,1,41.01
10/24/2021,,,,,,,,,,,1,42.22
10/24/2021,,,,,,,,,,,1,42.15
10/24/2021,,,,,,,,,,,1,39.69
10/24/2021,,,,,,,,,,,1,39.47
10/24/2021,,,,,,,,,,,1,37.67
10/24/2021,,,,,,,,,,,1,37.55
10/24/2021,,,,,,,,,,,1,37.57
10/24/2021,,,,,,,,,,,1,39.21
10/24/2021,,,,,,,,,,,1,42.96
10/24/2021,,,,,,,,,,,1,58.42
10/24/2021,,,,,,,,,,,1,73.97
10/24/2021,,,,,,,,,,,1,65.71
10/24/2021,,,,,,,,,,,1,54.62
10/24/2021,,,,,,,,,,,1,46.52
10/24/2021,,,,,,,,,,,1,43.07
10/24/2021,,,,,,,,,,,1,40.83
10/25/2021,,,,,,,,,,,2,37.25
10/25/2021,,,,,,,,,,,2,36.22
10/25/2021,,,,,,,,,,,2,35.65
10/25/2021,,,,,,,,,,,2,35.67
10/25/2021,,,,,,,,,,,2,36.31
10/25/2021,,,,,,,,,,,2,43.42
10/25/2021,,,,,,,,,,,2,55.68
10/25/2021,,,,,,,,,,,2,66.22
10/25/2021,,,,,,,,,,,2,63.55
10/25/2021,,,,,,,,,,,2,75.88
10/25/2021,,,,,,,,,,,2,77.63
10/25/2021,,,,,,,,,,,2,78.33
10/25/2021,,,,,,,,,,,2,74.64
10/25/2021,,,,,,,,,,,2,72.59
10/25/2021,,,,,,,,,,,2,69.36
10/25/2021,,,,,,,,,,,2,73.15
10/25/2021,,,,,,,,,,,2,72.09
10/25/2021,,,,,,,,,,,2,86.39
10/25/2021,,,,,,,,,,,2,96.5
10/25/2021,,,,,,,,,,,2,75.37
10/25/2021,,,,,,,,,,,2,70.65
10/25/2021,,,,,,,,,,,2,55.35
10/25/2021,,,,,,,,,,,2,47.12
10/25/2021,,,,,,,,,,,2,46.66
10/26/2021,,,,,,,,,,,3,51.22
10/26/2021,,,,,,,,,,,3,51.08
10/26/2021,,,,,,,,,,,3,44.39
10/26/2021,,,,,,,,,,,3,44.4
10/26/2021,,,,,,,,,,,3,44.4
10/26/2021,,,,,,,,,,,3,51.46
10/26/2021,,,,,,,,,,,3,56.49
10/26/2021,,,,,,,,,,,3,59.27
10/26/2021,,,,,,,,,,,3,67.73
10/26/2021,,,,,,,,,,,3,72.12
10/26/2021,,,,,,,,,,,3,73.61
10/26/2021,,,,,,,,,,,3,72.94
10/26/2021,,,,,,,,,,,3,69.57
10/26/2021,,,,,,,,,,,3,65.38
10/26/2021,,,,,,,,,,,3,60.95
10/26/2021,,,,,,,,,,,3,57.9
10/26/2021,,,,,,,,,,,3,57.54
10/26/2021,,,,,,,,,,,3,72.73
10/26/2021,,,,,,,,,,,3,77.1
10/26/2021,,,,,,,,,,,3,61.43
10/26/2021,,,,,,,,,,,3,54.44
10/26/2021,,,,,,,,,,,3,52.01
10/26/2021,,,,,,,,,,,3,47.12
10/26/2021,,,,,,,,,,,3,44.62
10/27/2021,,,,,,,,,,,4,49.02
10/27/2021,,,,,,,,,,,4,48.25
10/27/2021,,,,,,,,,,,4,47.06
10/27/2021,,,,,,,,,,,4,45.08
10/27/2021,,,,,,,,,,,4,45.92
10/27/2021,,,,,,,,,,,4,45.71
